theyearofjoy,b'RT @joeywreck: A reminder that a man with enough money to end homelessness in America decided to buy a 9% stake in Twitter instead.'
theyearofjoy,"b'@NY_Tuck @RyanMarino It depends on the scenario. If they aren\xe2\x80\x99t monitored immediately following, the opioid can start to act again as the Narcan wears off. Sometimes it can be from the same overdose, or the person uses again without realizing there are still opioids in their system.'"
theyearofjoy,b'RT @WillCleveland13: Harm reduction can save lives. Same with overdose prevention centers. John Oliver does an excellent job at highlightin\xe2\x80\xa6'
PenelopeZahn,"b'RT @Katamac1967: The #opioid GLs were made-up by doofuses, morons &amp; money-grubbers.\nTheir opinions to drastically decrease access to safe,\xe2\x80\xa6'"
PenelopeZahn,"b'RT @ThomasKlineMD: #ChronicPain #spoonie #Spoonies #pain #opioidcrisis #opioid  FDA has approval of only one agent for SEVERE pain, several\xe2\x80\xa6'"
hushed_puppy,b'@dreadqueen_x @GlizzyGatorGod There better be enough of them for the both of us'
hushed_puppy,"b'Imagine having enough money to feed, clothe and shelter every single person on the planet and then just.. choosing not to.'"
KimberlyDSmit15,"b'RT @process_x: The scope of the problem w/CDC\xe2\x80\x99s overdose data, expounded on by two researchers in regard to claims made by several CDC anal\xe2\x80\xa6'"
KimberlyDSmit15,"b""@process_x The CDC is supposed to be based on science, not IDEOLOGY! The SCIENTISTS are not following the SCIENCE.  The CDC should be embarrassed! The CDC opioid prescribing guidelines is not the CDC'S job.  They have harmed chronic pain patients!"""
KimberlyDSmit15,b'RT @plwin49: Here is the link where you can comment on the proposed CDC opioid guidelines:\nFederal Register :: Proposed 2022 CDC Clinical P\xe2\x80\xa6'
KimberlyDSmit15,b'Please comment on the new proposed CDC opioid prescribing guidelines for 2022. How the 2016 CDC guidelines were disastrous and how the guidelines affected you.  No MME  NO MME Dose thresholds! Abolish all guidelines https://t.co/r5n8iIwuk3'
KimberlyDSmit15,"b""@LizHolland1976 Elizabeth,  please say NO MME THRESHOLDS! NO MME AND NO TO THE 50 MME. Is junk science! We can't let 50 MME be enforced for chronic pain.  Will cause more overdoses and death from illicit fentanyl is or more ppl committing suicide!"""
crgonzalez,"b'Participate with quality improvement experts in a virtual conference on April 12\xe2\x80\x9313 for #CMSQualCon22 to learn about opioid stewardship, COVID infection prevention, chronic disease management, and more! Register at https://t.co/k05rmyzOb0.'"
crgonzalez,"b'Join quality improvement experts in a virtual conference on April 12\xe2\x80\x9313 for #CMSQualCon22 to learn about opioid stewardship, COVID infection prevention, hospital care coordination, health equity, and more! Register at https://t.co/k05rmyzOb0.'"
BrianMannADK,b'Remarkable how different the public posture is of politicians toward alcohol compared to other substances that come with significant health and addiction risks. Hard to imagine an elected official telling constituents we could all use a cigarette or a pot gummy. \xf0\x9f\xa4\x94 https://t.co/H4dbNBsF6C'
BrianMannADK,"b""This afternoon on @npratc I'll talk with @ailsachang about the reporting that shaped this story and how this bankruptcy maneuver is redefining environment, opioid, consumer safety and child sexual assault cases @NPR https://t.co/EUsQFcO3F6"""
BrianMannADK,"b""RT @YanceyRoy: 9 NY towns sue over state's limits on use of\xc2\xa0money from opioid settlements https://t.co/ZHlY4wjDqw via @Newsday @GormleyAlba\xe2\x80\xa6"""
BrianMannADK,b'RT @timesunion: Gov. Hochul wants to spend $265 million in opioid litigation settlement funds in the 2022-23 state budget.\n\nMembers of New\xe2\x80\xa6'
BrianMannADK,b'RT @sarbetter: There is a fear among opioid mitigation advocates that money from the Opioid Settlement Fund will be spent to fund Kendra\xe2\x80\x99s\xe2\x80\xa6'
powercreek,"b'@bernybelvedere &gt;&gt; blame his mom\xe2\x80\x99s opioid addiction on Mexican immigrants.\n\nI am no Vance fan, but this strikes me as exactly the kind of bad-faith interpretation that makes me, well, not a Vance fan.'"
powercreek,"b""@Real_sjl19 Trajan Langdon. Absolutely silky smooth. Ultra-efficient, no wasted motion. One local pundit wrote that his game was so elegant he deserved an audience dressed in tuxedos and long gowns.\n(He just wasn't quite quick enough for the pros.)"""
LogarithmicDis,"b'@jesse_brodkin \xe2\x80\x9cWe feel we no longer need the interim data\xe2\x80\x9d (because it\xe2\x80\x99s crappy) but we got enough to get P3 to \xe2\x80\x9cleave the train station\xe2\x80\x9d\n = his words, not mine. \n$SAVA mess \xf0\x9f\x94\xa5'"
LogarithmicDis,"b'$SAVA, isn\xe2\x80\x99t this good enough for you? Why the reliance on western blots? (We know\xe2\x80\xa6\xf0\x9f\x99\x84) https://t.co/944bntGuRK'"
Bethridesbikes,b'@painting_tlc GET OUT NOW! In my early 20s I was dumb enough to marry a man who did this to me - cut me off from everyone. It\xe2\x80\x99s abuse. Get out before the relationship goes any further.'
Bethridesbikes,b'@michael34299150 I am so sorry for your loss. My son is 6+ years sober from opioid and alcohol addiction. I came very close to losing him several times. My pain was almost unbearable. I can\xe2\x80\x99t imagine how you must feel now. Please care for yourself during this time.'
hope411adcock,"b""RT @RS_McNeil: Dear journalists,\n\nDon't write a story about rising overdose deaths among Black folks and only quote white researchers - esp\xe2\x80\xa6"""
hope411adcock,b'RT @RS_McNeil: We need solutions beyond asking people to use test strips that just tell them whether their fentanyl has fentanyl in it.\n\nWe\xe2\x80\xa6'
hope411adcock,b'@purplemamabear @Irishbrat1966 @iPainOfficial @FightTheFlame5k @RSDSA @GreenKnight925 @FightAbleism @Fight4paindoct1 @Colo_Trumpette @BeingCharisBlog @SpicyPurritos @JoeAllenNewman @adivawoman @professorannab @OpioidHysteria @brent_kellogg @StopBadDocs @BarbyIngle @karen_444 I put in the \xe2\x98\x9d so people could have something to land on other than handles to read the thread.\n\nI thought that would be enough to fix the issue\xf0\x9f\xa4\xa6'
hope411adcock,b'\xf0\x9f\x9a\xa8 Poll \n\nEffects of CDC Guidelines on #PatientsInPain prior to Finalization\n\n#CPPAllert\n#MedTwitter\n\nSome patients are reporting that clinics are posting signs that all patients will be at a max dose to comply with new CDC GL\n\nHow has this impacted you?\n\nPlz share comments'
drugdogg,"b'@jasonA380 @LindaThompsonLT @YouTube and since you are aware Elvis was self-medicating, who cares how high he was on any Tuesday vs any Wednesday? physical dependency manifests in medically necessary daily usage, in 4 hour increments as the liver metabolizes the opioid, so of course YES it was everyday'"
drugdogg,"b""@infinitechan LOL @ people being stupid enough to think 'Q' actually exists"""
Janelle07033308,"b'RT @mousepants: @RedfearnMike @Janelle07033308 @CMerandi This convo is about pain management, which sometimes includes RX  fentanyl. Pain p\xe2\x80\xa6'"
Janelle07033308,"b""@Catmom7114 @ibdgirl76 The issues with this is why would Dr's not question if the 90mme cause so much harm how come is 50 mme now. And as most of us know this was meant for first time treatment W/ opioids for opioid nieve patients?"""
Janelle07033308,"b""@paulguynj @RobRoth18 @blueheartedly I don't have to lie. TRUMP and TRUMP cultists do this enough!! The trial is over and Kyle got his fame but he's still out there. I guess it will never be enough for him."""
Janelle07033308,"b'RT @ThomasKlineMD: #ChronicPain #spoonie #Spoonies #pain #opioidcrisis #opioid  FDA has approval of only one agent for SEVERE pain, several\xe2\x80\xa6'"
Janelle07033308,"b""@RedfearnMike @CMerandi You don't leave fentanyl in your mouth to dissolve!! There is a big difference here."""
shayneboilerup,"b'@MarshaBlackburn Sort of like taking $700,000 in campaign contributions from opioid companies. We all see your agenda!!!  Self preservation before representation!'"
shayneboilerup,"b'@MarkJam92731126 @MarshaBlackburn I think it was $700,000 from opioid company\xe2\x80\x99s'"
ThugstaNuffin,b'@DrLauraHuey The opioid crisis has nothing to do with opioids'
ThugstaNuffin,"b""@allamericanrube That's not fast enough for anyone here. You drive the speed limit where I live and you'll get popped more often than you would for going 15 over."""
kathymoorhead7,"b'@josssackler Mainstream #media misled #purduepharma victims,""3.4B to start healing the opioid crisis"" Not once, did they say 7.5% of $ goes to 130K Victims. Most of $ goes to the States. Only in America can #FDA start an #opioid crisis and States get $ You wonder why all #GUNviolence. Wake up'"
kathymoorhead7,b'@US_Muckraker @CMerandi #FDA approvals are for sale! In the 90s #purduepharma met with FDA Chief Dr Curtis Wright in a hotel room &amp; conspired to lie about #Oxycontin unleashing the #opioid crisis.Wright then left the FDA and went to work for Purdue for $379K/yr.His boss @DrWoodcockFDA became head of FDA'
kathymoorhead7,"b""@LyndsayLou81 Don't let black white mentality kill ya.  I used to say I had enough Silver chips to wallpaper a bathroom.  Progress not perfection"""
kathymoorhead7,"b'@BrianMannADK Hatred was mainstream #media Puddle journalism re #purduepharma. All splash,no depth.They spewed $4.3B ""to begin healing the opioid crisis"", yet ommitted how little victims receive, nor the conditions being demanded by the #Sacklercartel, immunity for 1000+ people. Victims misled'"
kathymoorhead7,"b""@BarryMeier @ejb1893 @Tate @sacklerpain @praddenkeefe @iamsambee @iamjohnoliver Why don't these institutions take some of those donated millions and help the #opioid orphans.  Two of three States initially targeted by #purduepharma lead the Country in #childabuse, both double the national average. https://t.co/lGnD1XRS7M"""
kathymoorhead7,"b'@josssackler Puddle journalism. No research. #media reported $4.3 B ""to begin healing the #opioid crisis"" $ goes to gov. KY WV both targeted by #purduepharma Now # 1 # 2 #childabuse Both are double the National average HELP! https://t.co/W9u3hPFtp0'"
kathymoorhead7,"b'Forgotten victims  of  #purduepharma targeted KY and WV with felonious marketing of #Oxycontin igniting the #opioid crisis. Destructive drug use is a result of trauma, so the cycle continues.  How much of $ Purdue paid KY @ 2017 funded #childbuse prevention?  @LeaderMcConnell ? https://t.co/eqTRlVVB9j'"
kathymoorhead7,"b'@Tally_Margaret @ejb1893 #PurduePharma #PI sold out. States get $.Victims get nothing due to lack of access to 20 year old medical records. Standing? Judge Drain trampled the victims. #FDA Chief Curtis Wright started #opioid crisis by lying on the #Oxycontin insert.  Feds start epidemic, States get  $'"
kathymoorhead7,"b'@Tally_Margaret I cannot believe the Federal Government #FDA Curtis Wright starts the #opioid crisis w the same company #PurduePharma that bribed the FDA 35 years before. Wright then worked for Purdue, got rich as we died, and was not prosecuted. Fed\nGov starts epidemic now States get the money'"
kathymoorhead7,"b""@hellfire3 @SeraphimOfSnark If I were someone who liked living off Gov, I wouldn't have a college degree. I have had numerous abdominal surgeries due to too many prescribed opioids. BUT that does NOT MEAN I am anti opioid.  I am anti greed &amp; political prostitution.   DEA FDA need to be overhauled."""
kathymoorhead7,b'@DaveSfreedom100 @George_Osborne @britishmuseum How bout using $ for opioid orphans?  Even you assholes who blame the victims must agree the children are innocent'
kathymoorhead7,"b""@George_Osborne @britishmuseum Sacklers approval?  Did #PurduePharma ask my son's Approval for his mum to miss Kindergarten, serving time for calling in #opioid bc her Doctors poisoned her? Did my daughter have a say when her friends could not spend the night bc I went from room mother to nut? Disgusting"""
NevadaAG,b'RT @LGCanoBurkhead: Thank you to @NevadaAG and everyone who has been fighting the opioid crisis and ensuring settlement funds get to the Ne\xe2\x80\xa6'
NevadaAG,"b'""In 2020, Nevada saw a 40% increase in opioid-related overdose deaths."" \n\nBut we\'re fighting back, says AG @AaronDFordNV, and we\'ve won ""pivotal battles.""'"
NevadaAG,"b'SHARE | Today, AG Ford has announced that Nevada will receive $50.7 million by the end of April from two previously announced opioid-related settlements. \nThis money will go toward remediating the harms caused by the opioid epidemic in Nevada. https://t.co/UaFPLfaGOd'"
cardionaut,"b'@MorriseyWV Within hospitals, mechanisms at play high above the general faculty were directing the mass use of opioid based medication against the general public without a total understanding of the ramifications. Deals from companies involved directly with WV and international politicians..'"
cardionaut,"b'@MeganBsharahTV @MorriseyWV @wchs8fox11 Within hospitals, mechanisms at play high above the general faculty were directing the mass use of opioid based medication against the general public without a total understanding of the ramifications. Deals from companies involved directly with WV and international politicians..'"
cardionaut,"b'@McElroyForWV How can we support your family when they do not practice what you preach? Words are nice enough but believable actions are nicer than what amounts to lies. People contribute their lives to your family business, let alone their vote, to receive nothing in return but terror. bully!'"
cardionaut,"b'@McElroyForWV You do not protect citizens from homelessness, you enable a continued pattern of hostility towards workers and the homeless directly! Expecting citizens to identify WITH your stance, rather than be represented by our own minority, gives credence to the idea that we are not enough'"
NanouTheNomad,"b'RT @DrSarahWakeman: Important details re #ADA protections for people w/ SUD. ED turning people away after #overdose, SNFs denying ppl w/ SU\xe2\x80\xa6'"
NanouTheNomad,"b'@RyanDonoMD @miniciamia @road_tosuccess @jhstlouis This seems right... easy to forget that even though there wasn\xe2\x80\x99t heroin in supply for past several years, doesn\xe2\x80\x99t mean the potency of fentanyl couldn\xe2\x80\x99t be increasing (since we know it\xe2\x80\x99s not \xe2\x80\x9cpure\xe2\x80\x9d fentanyl)'"
NanouTheNomad,b'@JoeWrightMD @serotavirus @NIDAnews @GraykenBMC @MGH_SUDs @RecoveryAnswers Yes ! And some people who seem to precipitate easily despite careful low-dose (microdosing) transitions from methadone that typically go fine \xf0\x9f\x98\xac\n\nAbove study interesting bc I\xe2\x80\x99m constantly debating whether 2mg is worthwhile starting dose \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f often seems high enough to &gt; PW?'
NanouTheNomad,b'Agree with this. I learned how to rx bup in place with almost exclusive fentanyl supply. It seems harder to initiate now. Why? @RyanDonoMD @miniciamia @road_tosuccess @jhstlouis https://t.co/3UWplMq8xv'
NanouTheNomad,b'@JoeWrightMD @XimenaLevander @ASAMorg @AMERSA_tweets I can believe that bzd in supply makes for disproportionate anxiety with withdrawal &amp; difficulty tolerating wait for initiation. But doesn\xe2\x80\x99t explain \xe2\xac\x86\xef\xb8\x8fprecipitated withdrawal &gt; 24 hrs after use ?! Unless there is pharmacokinetics at play that I don\xe2\x80\x99t understand. \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
NanouTheNomad,"b""@Pine_Mtn_Girl If tramadol has worked for someone before and they aren't at risk for complications ? ok ?\nBut too often it's perceived as safer option than other 'traditional' opioid pain medications, when it usually isn't, especially for older folks."""
NanouTheNomad,"b""@Pine_Mtn_Girl Tramadol is a messy medication that doesn't always help pain (very dependent on genetics) interacts w a LOT of other meds, can increase risks of serotonin syndrome &amp; seizures.\nAlprazolam is a short-acting benzo that has high risk of rebound anxiety &amp; falls."""
CPPatientsWar,"b'""Opioid molecules themselves are not inherently toxic to the body or mind, unlike alcohol, for instance. However, when opioid use becomes erratic and recklessly heavy or involves dangerous forms of administration,'"
CPPatientsWar,"b'Question:  We know @supportprop based anti #opioid case to @CDCgov on zero science, &amp; we also know that @CDCgov wrote #guidelines &amp; peddling stats countering their own data right??'"
CPPatientsWar,"b""@ladiekerrie @lyndajorn2 @CMerandi Doesn't surprise me one bit....  pretty soon addicts will be getting all the free crack &amp; heroin; meanwhile, they'll schedule 1 Ibuprofen..."""
CPPatientsWar,"b""@ladiekerrie @lyndajorn2 @CMerandi For reals... IN WRITING... no joke, and don't think of it as adding to her stress but helping mitigate future ills"""
LNelsonMD,b'@PharmERToxGuy @petermullins @JMPerroneMD @DrJessePines @DavidJuurlink So many clinicians (incorrectly) believe tramadol is not an opioid. This has led to unintended (but predictable) opioid use disorder and consequences.'
LNelsonMD,"b'In the spirit of holiday fun, what can we learn from this story?\nA. Babies are immune to fentanyl\nB. You can drive under the influence of opioids if you are an officer \nC. Narcan can be used as a verb \xe2\x80\x8b(narcanned)\nD. Counterfeit prescription opioids can contain fentanyl\n(Ans: D)'"
LNelsonMD,"b'Another unfortunate misleading story about fentanyl exposure.\nhttps://t.co/ph6rTvRNZJ\nThe officer rightly thought what happened was real. But we know it is the nocebo effect not poisoning, and still very real.\nhttps://t.co/RKnRniCFU2 @JMPerroneMD @acmtmedtox @toxicologist12'"
LNelsonMD,b'The irrationality of dealing with fentanyl (non)-exposure. Who is making these decisions? Do reporters do any background? @acmtmedtox @toxicologist12 @JMPerroneMD \nSequoyah High School student in custody after fentanyl found | WATE 6 On Your Side https://t.co/9sPo0t1Ix9'
LNelsonMD,b'This is misguided and shows a lack of understanding about opioid (and specifically fentanyl) overdose and naloxone. \nhttps://t.co/nyoluLV4XZ'
LNelsonMD,b'The NYT piece highlights why this is not possibly fentanyl intoxication. The officer was clearly deeply affected (nocebo effect) but  not poisoned. Some reasons detailed here https://t.co/wSvDnhyCjP\nhttps://t.co/DjpKlauiAP'
LNelsonMD,"b'RT @toxicologist12: I feel bad for this officer, who had experienced some kind of medical event (syncope? anxiety?).\n\nI am embarrassed for\xe2\x80\xa6'"
LNelsonMD,"b'Should be helpful. Though China banned fentanyl(s) in 2019, and the impact is not clear. @acmtmedtox https://t.co/Ya2psxIHzB'"
LNelsonMD,b'RT @JMPerroneMD: Penn study reveals how opioid supply shortages shape emergency department prescribing behaviors https://t.co/WmKjaWIK0O vi\xe2\x80\xa6'
LNelsonMD,b'Nice op-ed on oxycodone vs morphine for pain (vs no opioid  needed for most)\nhttps://t.co/2QLTJMbkCM \n@JMPerroneMD @painfreeED @opioidsCOBRE @acmtmedtox'
LNelsonMD,b'A reminder of the consequences of opioid prescribing when other meds and non-med approaches may work as well. Cannot ignore the added risks from transition to illicit opioids - WSJ https://t.co/ss0AeuhQah'
LNelsonMD,b'US overdose deaths appear to rise amid coronavirus pandemic https://t.co/KQhphDBpqD'
LNelsonMD,"b'RT @TreatmentWeek: A5: In addition to the physiological effects such as tremulousness and hypertension, acute alcohol withdrawal results in\xe2\x80\xa6'"
LNelsonMD,"b'RT @TreatmentWeek: A1: The cost of excessive alcohol use in the US reached $249 billion in 2010, or about $2.05 per drink. The cost has mos\xe2\x80\xa6'"
LNelsonMD,"b'RT @TreatmentWeek: A1: Est. 88,000 people (approx. 62,000 men; 26,000 women) die from alcohol-related causes annually, making alcohol the 3\xe2\x80\xa6'"
LNelsonMD,b'Nice effort to shine light on the misrepresentation of fentanyl risks from casual exposure. #noceboeffect\nSee: https://t.co/0s4pmPwubT \nhttps://t.co/hXTAnYGxse @acmtmedtox @JMPerroneMD @toxicologist12 @RyanMarino @DanCiccarone'
RobProud,b'@RootnForPutin @kenashimame @stranahan Some people are not smart enough to realise that these images meant jack shit without verifiable metadata collected from the satellite &amp; the servers the images were eventually transferred to.'
RobProud,"b""@Shravanshetty21 @richimedhurst The elites don't want a moral and wholesome concept like that succeeding - there's no profit in for them.\n\nThey want us all to consumes enough just to keep them rich but they're conflicted as they wish us all dead too!"""
RobProud,"b""#WarCrimes the West perpetually screech.\n\nHere's some #WarCrimes and they were dumb enough to film it too! https://t.co/uaVvd41Z8O"""
IntersexLol,"b""Sleeping in a car is goated because the libs understand nothing about evading a raid for kratom lmao. You just lock everything and take the kratom out. Watch the cams!\n\nLike you think they're cranks? Nah bud.\n\nIf you think American healthcare is anything special get heroin'd"""
IntersexLol,"b""Just fakked up my career lmaoooo\n\nGive me remote organizing shit until I can move and I'll recruit 10,000 retail people to do the job better than y'all\n\nCovid made me manic because I relapsed again. Whoops. Maybe shouldn't have stopped the constant thc intake to balance anxiety"""
IntersexLol,"b""@timerube You act like that Babish fuckhead isn't like, a dude to fall asleep to when @vetfordemocracy is an opioid head who abuses her staff\n\nWonder why WI dems never get elected? Maybe the hair trigger candidates should just be abusive staff, like me!"""
IntersexLol,b'Honestly illegal grey market labor should just ratfuck the medical system until we all get sued for outing which politicians have opioid addictions rather than proper kratom harm redux'
IntersexLol,"b'They can uncle epstein me as much as they want lmao.\n\nI\'ll fight on my own. I\'ve attracted enough attention to protect myself. \n\nMy career rests on notoriety. I literally was traumatized by county BHD.\n\n""I\'m so unstable they may not be able to prove it. No court admissible babey""'"
whinysinglefem1,b'@OnlyInBOS Crazy how many of these cities have crazy opioid numbers'
whinysinglefem1,b'@imtherielest Crazy how many people don\xe2\x80\x99t realize they have a problem with alcohol (or any substance) until they go without it'
whinysinglefem1,b'@makeupbyshaniah This is actually terrifying. My social/regular anxiety just went \xf0\x9f\x93\x88'
Mya78883324,"b'RT @PsychiatristCNS: Health #anxiety about COVID-19 was higher among healthy individuals vs those w/ a psychiatric disorder, suggesting tho\xe2\x80\xa6'"
Mya78883324,"b'@VP Prohibiting them will only increase ILLEGAL ABORTIONS, a new cash cow - illegal business for many of lic.colleagues (who have been very fond of selfabsobtion, starting from opioid crisis/Rx, etcetera), illegal abortions -&gt; complications would master the place (for sky high fees).'"
Mya78883324,"b""RT @PsychTimes: News of the war can compound feelings of fear and uncertainty, known to increase anxiety. Here's how to stop doomscrolling.\xe2\x80\xa6"""
Mya78883324,"b'RT @PsychTimes: According to recent research, an educational game could be used to improve opioid awareness in children and adolescents.\nht\xe2\x80\xa6'"
RedRisinginIL,b'Death penalty for fentanyl smugglers would be a good start. In Illinois sanctuary we\xe2\x80\x99ve been a \xe2\x80\x9cborder city\xe2\x80\x9d for decades. It\xe2\x80\x99s why we are a broke shithole. When will the state receive another bail-out? Does Durbin get x $$ for each illegal he educates? https://t.co/KFz0KPfx2F'
RedRisinginIL,"b'@bogiestl @supernova_R_N @SpicyPurritos @Irishbrat1966 @eileendove910 @zephyrs36 @browngravy_93 @ibdgirl76 Is this a fentanyl Floyd reference? \nBecause I am certain that cancer patients are getting meds, and geriatric patients are getting an ass ton of them. Have you seen grannies pill box?'"
RedRisinginIL,"b'@StarvinLarry @SpicyPurritos I recall you telling me you were dependent on opioids for 13 yrs, they cut you off cold turkey. Then you saying something about good thing you didn\xe2\x80\x99t resort to heroin during your withdrawals. I missed the \xe2\x80\x9cI tried all alt\xe2\x80\x9d. Oh and something about stupid fucks being your problem.'"
thejerryproject,b'The Jerry Project is a #web3 initiative with a mission of ending opioid addiction.'
thejerryproject,"b'Every day, more than 100 people in the US die from drug overdose. https://t.co/1WXzCI0cE8'"
thejerryproject,"b'Hello, world. The Jerry Project is a web3 initiative with a mission of ending opioid addiction. Stay tuned to learn more...'"
RepJacobs,"b""Yesterday, I asked HHS Sec. Becerra to hold universities accountable if they violate federal laws on fetal tissue research. \n\nWe've seen disturbing reports one school may have altered abortion procedures to harvest organs from babies who were old enough to live outside the womb. https://t.co/VgbzVqGkoL"""
RepJacobs,"b'I cosponsored the HALT Fentanyl Act to give law enforcement the tools to stop dangerous illicit drugs streaming into our nation and bring an end to the opioid crisis.\n\xc2\xa0\nYesterday, Democrats BLOCKED this legislation.'"
RepJacobs,b'NY\xe2\x80\x99s radical \xe2\x80\x9cbail reform\xe2\x80\x9d law rewards criminals and makes our streets less safe. Any change that doesn\xe2\x80\x99t completely repeal this disastrous law is not enough. \n\nProud to join @RepStefanik in this effort to keep New Yorkers safe. https://t.co/4upA61CbmH'
RepJacobs,b'A start \xe2\x80\x93 but not good enough. \n\nThe US and Canada need to end all mandates at our northern border. \n\nFamilies and small businesses are counting on it. \nhttps://t.co/e1OtkWAh2X'
GeromeRousabout,"b""@lib_crusher Also just a remarkably slimy use of the word 'poison.' He doesn't actually specify that he means the drugs and not the people. \n\nHis mother really did have an opioid abuse issue (which he was less than compassionate about), so he can always retreat to that plausible deniability."""
GeromeRousabout,"b""@adamjohnsonNYC Also just a remarkably slimy use of the word 'poison.' He doesn't actually specify that he means the drugs and not the people. \n\nHis mother really did have an opioid abuse issue (which he was less than compassionate about), so he can always retreat to that plausible deniability."""
GeromeRousabout,"b""@LolOverruled I'm old enough to remember when it was a cancel culture panic that law students were upset with prominent liberal lawyers who accepted huge amount of money to defend Weinstein or child slavery."""
TennSquireinFL,b'Fair enough?? https://t.co/61k4HyBOgS'
TennSquireinFL,b'Part of HR 2471. https://t.co/4SvpJSi1LS. Good job folks. And you bitch at the president @JoeBiden for not doing enough? \xf0\x9f\xa4\x94Hypocritical?? https://t.co/ajrFe926G3'
TennSquireinFL,b'@MarshaBlackburn Or die of opioids. How\xe2\x80\x99s that 700k you took from opioid pharm?'
MorriseyWV,b'We are four days in to the landmark trial against several opioid manufacturers which operated in our state.  \n\nMy team and I are fully engaged and focused on securing the best possible result for West Virginia and holding these defendants accountable.'
MorriseyWV,"b'Grateful to our trial team for all of their hard work so we can hold these three families of opioid drug defendants accountable for their actions in West Virginia.  \n\nWe are proving our allegations against TEVA, Allergan, and J&amp;J.'"
MorriseyWV,b'RT @WVRecord: Trial opens as West Virginia blames opioid suppliers for epidemic @wvcourts @WestVirginiaAG @JanssenUS @TevaUSA @MotleyRice h\xe2\x80\xa6'
MorriseyWV,b'RT @JeffJenkinsMN: .\xe2\x81\xa6@MorriseyWV\xe2\x81\xa9 and team heading into first day of opioid trial https://t.co/vqbPGU6nbV'
MorriseyWV,"b""https://t.co/TbtviljNze. Attorney General is 'optimistic' ahead of the start of landmark opioid trial | WCHS https://t.co/CGtZ9ta8TX"""
MorriseyWV,"b'RT @MorriseyWV: On Monday morning, we will begin the first-ever statewide trial in WV against opioid manufacturers. On behalf of our state\xe2\x80\x99\xe2\x80\xa6'"
MorriseyWV,"b'On Monday morning, we will begin the first-ever statewide trial in WV against opioid manufacturers. On behalf of our state\xe2\x80\x99s people and political subdivisions, we will be seeking accountability.  \n\nWe are ready and looking forward to proving our case.'"
MorriseyWV,b'Opening statements are on Monday against opioid manufacturers in our landmark statewide trial.  West Virginia was the hardest hit state during the opioid epidemic.  I\xe2\x80\x99m looking forward to speaking for the people of West Virginia.   I am seeking accountability for WV.'
MorriseyWV,"b'Today, I reached a $26 million settlement with Endo Pharmaceuticals to resolve allegations of wrongdoing pertaining to their opioid products.  \n\nI\xe2\x80\x99ll keep fighting to hold responsible companies accountable for their role in the opioid epidemic.  Trial v. 3 manufacturers Monday.'"
MorriseyWV,"b'Big drug settlement announcement today at 1:30 PM.  During that presser, I will also provide a preview of our upcoming landmark trial against opioid manufacturers.  That trial begins Monday.  #WestVirginiaFirst'"
MorriseyWV,"b'Accountability.  \n\nFor those allegedly responsible for our opioid epidemic in West Virginia. \n\nThat\xe2\x80\x99s what we ask for.  April 4, 2022.'"
